link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/mieszkanie-40-m2-dwa-pokoje-zielone-zacisze-przy-metrze-ID47hgl,961092147,3000,"ul. Zielone Zacisze, Zacisze, Targówek, Warszawa, mazowieckie",40m²,2,gazowe,parter,1 180 zł/miesiąc,do zamieszkania,,,prywatny,2005,tak,blok,plastikowe,teren zamkniętymonitoring / ochrona,
https://www.otodom.pl/pl/oferta/do-wynajecia-3-pok-mieszkanie-przy-stacji-metra-ID4xM5u,447092147,4000,"ul. św. Wincentego, Zacisze, Targówek, Warszawa, mazowieckie",64m²,3,miejskie,parter/6,brak informacji,do zamieszkania,,,biuro nieruchomości,2007,tak,blok,,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/przestronne-3-pok-mieszkanie-na-osiedlu-zamknietym-ID4xHSh,548092148,3300,"ul. Nadwiślańska, Bródno, Targówek, Warszawa, mazowieckie",63m²,3,miejskie,parter/4,1 400 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2000,tak,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | taras | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-3-pok-pod-metrem-kondratowicza-ID4xN1R,263092148,4000,"Bródno-Podgrodzie, Targówek, Warszawa, mazowieckie",58.68m²,3,miejskie,1/16,1 150 zł/miesiąc,do zamieszkania,,,prywatny,2016,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe | piwnica | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/wynajme-pokoj-w-bloku-1-pietro-warszawa-targowek-blisko-metra-ID4xMSG,157092148,900,"Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",14m²,1,miejskie,1/4,700 zł/miesiąc,do zamieszkania,,,prywatny,1990,nie,blok,plastikowe,,oddzielna kuchnia | tylko dla niepalących | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-41m2-z-duzym-balkonem-przy-metrze-kondratowicza-ID4xHUg,363092148,2600,"ul. św. Wincentego, Zacisze, Targówek, Warszawa, mazowieckie",41m²,1,miejskie,3/5,670 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2002,tak,blok,plastikowe,teren zamknięty,balkon | tylko dla niepalących | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/nowe-2-pokoje-33-m-balkon-garaz-20-minut-do-centrum-ID4xLUr,262092148,2900,"ul. Janowiecka, Elsnerów, Targówek, Warszawa, mazowieckie",33m²,2,miejskie,1/2,590 zł/miesiąc,do zamieszkania,,,prywatny,2024,tak,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-blisko-metra-ID4xgAk,533092148,3500,"ul. Piotra Wysockiego, Bródno, Targówek, Warszawa, mazowieckie",53.5m²,3,gazowe,7/10,1 120 zł/miesiąc,do zamieszkania,,,prywatny,,nie,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/2-pokoje-niedaleko-metro-trocka-i-autobusy-ID4xMzO,970092148,2600,"ul. Zamiejska, Targówek Mieszkaniowy, Targówek, Warszawa, mazowieckie",46m²,2,miejskie,5/10,970 zł/miesiąc,do zamieszkania,,,prywatny,1980,tak,blok,plastikowe,,balkon | oddzielna kuchnia | tylko dla niepalących
https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-z-ogrodkiem-janowiecka-9-targowek-ID4xMgd,904092148,3500,"ul. Janowiecka, Elsnerów, Targówek, Warszawa, mazowieckie",50m²,2,miejskie,parter/3,825 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2025,tak,apartamentowiec,plastikowe,monitoring / ochronateren zamknięty,ogródek | garaż/miejsce parkingowe
