link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/2-pokoje-38m2-powisle-blisko-pl-trzech-krzyzy-bulwary-wislane-ID4xFwY,281162131,3500,"ul. Ludna, Solec, Śródmieście, Warszawa, mazowieckie",38m²,2,miejskie,6,700 zł/miesiąc,do zamieszkania,,,prywatny,1965,tak,blok,plastikowe,monitoring / ochrona,balkon | pom. użytkowe | oddzielna kuchnia | tylko dla niepalących
https://www.otodom.pl/pl/oferta/elegancki-apartament-na-zlotej-44-z-widokiem-na-palac-kultury-i-nauki-ID4xnsl,228162131,29100,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",134m²,3,brak informacji,> 10/52,brak informacji,brak informacji,,,biuro nieruchomości,,nie,apartamentowiec,,,
https://www.otodom.pl/pl/oferta/luksusowy-i-elegancki-apartament-na-zlotej-44-ID4xnuy,312162131,30300,"ul. Złota, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",171m²,3,brak informacji,> 10,brak informacji,brak informacji,,,biuro nieruchomości,,nie,apartamentowiec,,,
https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-warszawa-srodmiescie-ID4n8UG,358162131,5000,"ul. Ptasia, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",62.41m²,2,miejskie,4/5,1 350 zł/miesiąc,do zamieszkania,,,prywatny,,tak,blok,plastikowe,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe | tylko dla niepalących
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-przy-grzybowskiej-4-ID4v20O,706162131,17000,"ul. Grzybowska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",107m²,4,brak informacji,3/7,0,do zamieszkania,,,biuro nieruchomości,2009,nie,,,,
https://www.otodom.pl/pl/oferta/elegancki-apartament-tuz-obok-pacu-konstytucji-ID4vy1K,151162131,7500,"ul. Piękna, Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",84m²,3,miejskie,1/6,1 650 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,,tak,apartamentowiec,plastikowe,teren zamknięty,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/modern-apartment-with-park-view-terrace-downtown-ID4vBK7,812162131,12000,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",107m²,3,miejskie,7/17,2 000 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,2008,tak,apartamentowiec,,,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/wynajme-kawalerke-metro-swietokrzyska-ID4xNu4,546162131,2900,"ul. Bagno, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",28m²,1,brak informacji,2/10,0 zł/miesiąc,brak informacji,,,biuro nieruchomości,,tak,,,,
https://www.otodom.pl/pl/oferta/bez-prowizji-2pokoje-marszalkowska-pl-zbawiciela-ID4slpv,887162131,3600,"Śródmieście Południowe, Śródmieście, Warszawa, mazowieckie",42m²,2,miejskie,6/7,630 zł/miesiąc,do zamieszkania,,,prywatny,1968,tak,blok,plastikowe,teren zamkniętymonitoring / ochrona,tylko dla niepalących | oddzielna kuchnia | Wynajmę również studentom
https://www.otodom.pl/pl/oferta/muranow-trio-wysoki-standard-parking-ID4uYPP,686162131,15000,"ul. Stawki, Muranów, Śródmieście, Warszawa, mazowieckie",105.97m²,3,miejskie,6/17,1 300 zł/miesiąc,do zamieszkania,,,biuro nieruchomości,,tak,apartamentowiec,drewniane,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe | oddzielna kuchnia | pom. użytkowe
