link,id,price,location,area,rooms,heating,floor,maintenance_fee,condition,market,ownership,advertiser_type,year_built,elevator,building_type,windows,security,additional_features
https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-dla-studenta-6-min-tramwajem-do-metra-wierzbno-ID4xDFv,849163021,730500.0,"Służewiec, Mokotów, Warszawa, mazowieckie",38.01m²,2,miejskie,1,378 zł,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2025,tak,blok,plastikowe,monitoring / ochronateren zamknięty,balkon | taras | ogródek | garaż/miejsce parkingowe | pom. użytkowe
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-mokotowie-60m2-ID4x3IF,579163021,1085000.0,"al. Aleja Niepodległości, Ksawerów, Mokotów, Warszawa, mazowieckie",60m²,2,miejskie,6/6,920 zł,do zamieszkania,wtórny,spółdzielcze wł. prawo do lokalu,biuro nieruchomości,1962,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-z-balkonem-ID4x7jW,153163021,1550000.0,"ul. Jana Pawła Woronicza, Służewiec, Mokotów, Warszawa, mazowieckie",61.5m²,2,miejskie,5/7,900 zł,do zamieszkania,wtórny,pełna własność,prywatny,2012,tak,,aluminiowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe | piwnica | dwupoziomowe
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-po-generalnym-remoncie-ID4wM2O,368163021,599999.0,"ul. Artura Malawskiego, Wyględów, Mokotów, Warszawa, mazowieckie",27.3m²,1,miejskie,1/10,662 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1968,tak,blok,plastikowe,,garaż/miejsce parkingowe | piwnica
https://www.otodom.pl/pl/oferta/60-m-w-swietnej-lokalizacji-na-mokotowie-ID4rmtP,917163021,999000.0,"ul. Konstancińska, Sadyba, Mokotów, Warszawa, mazowieckie",60.7m²,3,miejskie,7/9,980 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2008,tak,blok,plastikowe,monitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/4-pokoje-stary-mokotow-kamienica-ID4xhxv,275163021,850000.0,"ul. Lewicka, Stary Mokotów, Mokotów, Warszawa, mazowieckie",72.3m²,4,miejskie,4/4,755 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1955,nie,kamienica,plastikowe,teren zamknięty,
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-ogrodek-ciche-parking-ID4vHiU,548163021,1115000.0,"ul. Dywizjonu AK ""Jeleń"", Siekierki, Mokotów, Warszawa, mazowieckie",46.48m²,2,inne,parter,"772,85 zł",do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2022,nie,blok,plastikowe,,ogródek | taras | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mokotow-73-m-wysoki-standard-3-pokoje-ID4vy9R,191163021,1500000.0,"ul. Bluszczańska, Siekierki, Mokotów, Warszawa, mazowieckie",73.23m²,3,brak informacji,parter,950 zł,do zamieszkania,wtórny,brak informacji,biuro nieruchomości,2021,tak,apartamentowiec,plastikowe,,balkon | taras | oddzielna kuchnia
https://www.otodom.pl/hpr/pl/oferta/cesja-2-pokoje-odbior-2025-rytm-mokotowa-ul-antoniewska-ID4vtp9,176163021,599000.0,"ul. Antoniewska, Augustówka, Mokotów, Warszawa, mazowieckie",39.96m²,2,miejskie,2/5,brak informacji,do wykończenia,pierwotny,pełna własność,biuro nieruchomości,2025,tak,apartamentowiec,plastikowe,monitoring / ochronateren zamknięty,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/3-pokoje-przy-metro-raclawicka-ID4xNVr,599163023,1170000.0,"ul. Jarosława Dąbrowskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie",52m²,3,miejskie,1/2,brak informacji,do zamieszkania,wtórny,pełna własność,prywatny,1949,nie,blok,plastikowe,,balkon | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-73-m2-gorny-mokotow-ID4xELD,736163023,1750000.0,"ul. Ignacego Krasickiego, Wierzbno, Mokotów, Warszawa, mazowieckie",72.99m²,2,miejskie,3/4,1 313 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1965,nie,kamienica,,,balkon | garaż/miejsce parkingowe | piwnica | pom. użytkowe
https://www.otodom.pl/pl/oferta/top-lokalizacja-rozkladowe-z-oddzielna-kuchnia-tuz-przy-uczelni-ID4xbKK,382163023,798000.0,"ul. Irysowa, Służew, Mokotów, Warszawa, mazowieckie",57.6m²,3,miejskie,7/15,750 zł,do remontu,wtórny,pełna własność,prywatny,1975,tak,blok,plastikowe,,balkon | pom. użytkowe | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/3-pok-rozkladowe-wsrod-zieleni-metro-mokotow-ID4u07p,872163023,1150000.0,"ul. Zygmunta Modzelewskiego, Ksawerów, Mokotów, Warszawa, mazowieckie",67.16m²,3,gazowe,6/10,"1 313,59 zł",do zamieszkania,wtórny,pełna własność,biuro nieruchomości,2010,tak,,drewniane,,balkon | garaż/miejsce parkingowe | piwnica | oddzielna kuchnia
https://www.otodom.pl/pl/oferta/marina-mokotow-3-pokoje-cicha-ulica-ID4vbRM,659163023,1470000.0,"ul. Rajska, Wyględów, Mokotów, Warszawa, mazowieckie",69.98m²,3,miejskie,4/7,1 150 zł,do wykończenia,wtórny,pełna własność,biuro nieruchomości,2006,tak,apartamentowiec,plastikowe,teren zamkniętymonitoring / ochrona,balkon | garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/2pok-mokotow-metro-ID4xrHb,401163023,999000.0,"ul. Jana Pawła Woronicza, Ksawerów, Mokotów, Warszawa, mazowieckie",53m²,2,miejskie,7/11,650 zł,do zamieszkania,wtórny,pełna własność,biuro nieruchomości,1998,tak,blok,plastikowe,monitoring / ochronateren zamknięty,
